OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-AZ,USGS Arizona Water Science Center,USGS-09521000,"COLORADO RIVER AT YUMA, AZ",Stream,,15030107,242900,sq mi,,,32.72921358000000,-114.6216191000000,,10,seconds,Interpolated from MAP.,NAD83,102.86,feet,20,feet,Unknown.,NGVD29,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09522000,"COLORADO RIVER AT NIB, ABOVE MORELOS DAM, AZ",Stream,,15030107,246700,sq mi,,,32.71865870000000,-114.7188444000000,24000,10,seconds,Interpolated from MAP.,NAD83,119.33,feet,0.1,feet,Level or other surveyed method.,NGVD29,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09522005,"COLORADO RIVER BELOW COOPER WASTEWAY NEAR YUMA, AZ",Stream,,15030107,,,,,32.71222220000000,-114.7222222000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09522500,"GILA GRAVITY MAIN CANAL AT IMPERIAL DAM, AZ-CA",Stream: Canal,,15030107,,,,,32.87615405000000,-114.4557810000000,,10,seconds,Interpolated from MAP.,NAD83,160.,feet,20,feet,Interpolated from topographic map.,NGVD29,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09525500,"YUMA MAIN CANAL BLW COLORADO R. SIPHON AT YUMA, AZ",Stream: Canal,,15030107,,,,,32.73032465000000,-114.6199524000000,24000,10,seconds,Interpolated from MAP.,NAD83,100.6,feet,20,feet,Unknown.,NGVD29,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09527900,"MITTRY LAKE OUTLET CHANNEL NR YUMA, AZ",Stream,,15030107,,,,,32.81918310000000,-114.4855873000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09529000,"GILA DRAIN NO. 1 NEAR YUMA, AZ",Stream,,15030107,,,,,32.75893456000000,-114.5224495000000,24000,10,seconds,Interpolated from MAP.,NAD83,135.,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09529050,"N. GILA DRAIN NO. 3 NR YUMA, AZ",Stream,,15030107,,,,,32.74115760000000,-114.6088410000000,,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09529160,"SOUTH GILA PUMP OUTLET CHANNEL NO 3 NEAR YUMA, AZ",Stream,,15070201,,,,,32.71782460000000,-114.5041154000000,24000,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09529200,"BRUCE CHURCH DRAIN NR YUMA, AZ",Stream,,15070201,,,,,32.72393560000000,-114.5193937000000,24000,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09529240,"SOUTH GILA PUMP OUTLET CHANNEL NO 2 NEAR YUMA, AZ",Stream,,15070201,,,,,32.70865835000000,-114.5299495000000,24000,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09529300,"WELLTON-MOHAWK MAIN OUTLET DRAIN NR YUMA, AZ",Stream,,15070201,,,,,32.74254606000000,-114.4368912000000,24000,10,seconds,Interpolated from MAP.,NAD83,160.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09529360,"SOUTH GILA PUMP OUTLET CHANNEL NO 1 NEAR YUMA, AZ",Stream,,15070201,,,,,32.70671407000000,-114.5560614000000,24000,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09529440,"SOUTH GILA PUMP OUTLET CHANNEL NO 4 NEAR YUMA, AZ",Stream,,15030107,,,,,32.71282513000000,-114.5980072000000,24000,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09530200,"YUMA MESA OUTLET DRAIN NEAR YUMA, AZ",Stream,,15030108,,,,,32.73004700000000,-114.6582870000000,24000,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09531700,WELLTON-MOHAWK MAIN OUTLET DRAIN EXTENSION NR YUMA,Stream,,15030107,,,,,32.73171367000000,-114.6668983000000,,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09534000,YUMA MAIN DRAIN ABOVE ARIZONA-SONORA BOUNDARY,Stream,,15030108,,,,,32.48758333000000,-114.7896667000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,88.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09534300,W MAIN CANAL WASTEWAY AT AZ-SON BDRY,Stream: Canal,,15030108,,,,,32.49033290000000,-114.7932912000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09534500,E MAIN CANAL WASTEWAY AT AZ-SON BDRY,Stream: Canal,,15030108,,,,,32.48699965000000,-114.7844019000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09534550,242 LATERAL ABOVE MAIN DRAIN AT AZ-SONORA BOUNDRY,Stream,,15030108,,,,,32.48694444000000,-114.7872222000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,04,027,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-09535300,"VAMORI WASH AT KOM VO, AZ",Stream,,15080101,1250.00,sq mi,1250,sq mi,31.95118436000000,-112.3479136000000,,10,seconds,Interpolated from MAP.,NAD83,1770.,feet,20,feet,Interpolated from topographic map.,NGVD29,US,04,019,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-332333112080301,"35TH Avenue and the Salt River at Phoenix, Az.",Stream,,15060106,,,,,33.39254460000000,-112.1348719000000,24000,1,seconds,Interpolated from MAP.,NAD83,1030,feet,10,feet,Interpolated from topographic map.,NGVD29,US,04,013,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-332409111594101,"40th Street and the Salt River at Phoenix, Az.",Stream,,15060106,,,,,33.40254545000000,-111.9954230000000,24000,1,seconds,Interpolated from MAP.,NAD83,1130,feet,10,feet,Interpolated from topographic map.,NGVD29,US,04,013,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-332430112101001,"67th Avenue and the Salt River at Phoenix, Az.",Stream,,15060106,,,,,33.40837734000000,-112.1701510000000,24000,1,seconds,Interpolated from MAP.,NAD83,990,feet,10,feet,Interpolated from topographic map.,NGVD29,US,04,013,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-333407112045401,"DUNLAP AND 7TH AVENUE @ PHOENIX, AZ",Stream,,15070102,,,,,33.56865240000000,-112.0823723000000,24000,1,seconds,Interpolated from MAP.,NAD83,1233.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,04,013,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-333557111594201,"INDIAN BEND WASH AT 40TH STREET AT PHOENIX, AZ",Stream,,15060106,,,,,33.59920808000000,-111.9957029000000,24000,1,seconds,Interpolated from MAP.,NAD83,1400.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,04,013,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-342453109241001,"LITTLE COLORADO R AB SALADO SPGS NR ST JOHNS, AZ",Stream,,15020002,,,,,34.41476037000000,-109.4034319000000,,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,001,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,USGS-342600109224001,"LITTLE COLORADO R BLW SALADO SPRGS, AZ",Stream,,15020002,,,,,34.43337144000000,-109.3784312000000,,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,04,001,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,USGS-09415000,"VIRGIN RV AT LITTLEFIELD, AZ",Stream,,15010010,5090,sq mi,,,36.89164370000000,-113.9244098000000,24000,1,seconds,Interpolated from MAP.,NAD83,1763.68,feet,1.0,feet,Level or other surveyed method.,NGVD29,US,04,015,,,,,,,,,,NWIS
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-PEFO_PF01,Puerco River at Highway Bridge in Petrified Forest N.P.,River/Stream,,15020007,,,,,34.9779499000,-109.7943000000,24000,,,Interpolation-Digital Map Source,NAD83,5322,ft,,,Topographic Map Interpolation,NGVD29,US,04,001,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100232,SCARI013.81,River/Stream,,15050304,,,,,31.5732500,-111.3319166,5,,,Interpolation-Map,NAD27,3610,ft,,,Topographic Map Interpolation,NGVD29,US,04,019,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100237,SCSCR039.63,River/Stream,,15050301,,,,,32.3511100,-111.0938883,5,,,Interpolation-Map,NAD27,2140,ft,,,Topographic Map Interpolation,NGVD29,US,04,019,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100238,SCSCR111.66,River/Stream,,15050301,,,,,31.4700000,-110.9916666,5,,,Interpolation-Map,NAD27,3403,ft,,,Other,NGVD29,US,04,023,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100239,SCSCR128.27,River/Stream,,15050301,,,,,31.3369433,-110.8491666,5,,,Interpolation-Map,NAD27,3725,ft,,,Topographic Map Interpolation,NGVD29,US,04,023,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100243,SCSCR099.40,River/Stream,,15050301,,,,,31.6130550,-111.0408333,5,,,Interpolation-Map,NAD27,3178,ft,,,Topographic Map Interpolation,NGVD29,US,04,023,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100244,SCSCR096.72,River/Stream,,15050301,,,,,31.6483333,-111.0486100,5,,,Interpolation-Map,NAD27,3208,ft,,,Other,NGVD29,US,04,023,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100247,SCSCR103.45,River/Stream,,15050301,,,,,31.5611100,-111.0455550,5,,,Interpolation-Map,NAD27,3250,ft,,,Topographic Map Interpolation,NGVD29,US,04,023,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100251,SCNGW004.87,River/Stream,,15050301,,,,,31.3416666,-110.9325000,5,,,Interpolation-Map,NAD27,3939,ft,,,Topographic Map Interpolation,NGVD29,US,04,023,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100253,SCSON018.17,River/Stream,,15050301,,,,,31.5361100,-110.7600000,5,,,Interpolation-Map,NAD27,4014,ft,,,Topographic Map Interpolation,NGVD29,US,04,023,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100263,SCCIE002.89,River/Stream,,15050302,,,,,32.0191666,-110.6450000,5,,,Interpolation-Map,NAD27,3369,ft,,,Other,NGVD29,US,04,019,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100275,SPSPR150.09,River/Stream,,15050202,,,,,31.3800000,-110.1102766,5,,,Interpolation-Map,NAD27,4316,ft,,,Other,NGVD29,US,04,003,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100276,SPSPR101.25,River/Stream,,15050202,,,,,31.9061100,-110.2461100,5,,,Interpolation-Map,NAD27,3579,ft,,,Topographic Map Interpolation,NGVD29,US,04,003,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100287,SPSPR117.97,River/Stream,,15050202,,,,,31.7236100,-110.1888883,5,,,Interpolation-Map,NAD27,3852,ft,,,Topographic Map Interpolation,NGVD29,US,04,003,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100288,SPSPR134.35,River/Stream,,15050202,,,,,31.5488883,-110.1352766,5,,,Interpolation-Map,NAD27,4070,ft,,,Topographic Map Interpolation,NGVD29,US,04,003,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100289,SPSPR059.21,River/Stream,,15050203,,,,,32.3317366,-110.4132766,,,,GPS Code (Pseudo Range) Differential,NAD27,3035,ft,,,Topographic Map Interpolation,NGVD29,US,04,003,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100328,LCWLR000.92,River/Stream,,15020001,,,,,33.9936933,-109.4645000,,,,GPS Code (Pseudo Range) Differential,NAD27,8480,ft,,,Topographic Map Interpolation,NGVD29,US,04,001,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100331,LCLCR340.02,River/Stream,,15020001,,,,,34.1517216,-109.2938883,,,,GPS Code (Pseudo Range) Differential,NAD27,6900,ft,,,Topographic Map Interpolation,NGVD29,US,04,001,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100334,LCLCR226.31,River/Stream,,15020002,,,,,34.7827766,-110.0436100,5,,,Interpolation-Map,NAD27,5180,ft,,,Topographic Map Interpolation,NGVD29,US,04,017,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100337,LCSIL006.13,River/Stream,,15020005,,,,,34.6708333,-110.0438883,,,,GPS Code (Pseudo Range) Differential,NAD27,5204,ft,,,Topographic Map Interpolation,NGVD29,US,04,017,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100346,SRPNT008.48,River/Stream,,15060103,,,,,33.5505550,-110.9900000,,,,GPS Code (Pseudo Range) Differential,NAD27,2540,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100349,SRTON019.37,River/Stream,,15060105,,,,,33.9811100,-111.3015000,,,,GPS Code (Pseudo Range) Differential,NAD27,2520,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100352,SRTON060.50,River/Stream,,15060105,,,,,34.3535550,-111.0973883,,,,GPS Code (Pseudo Range) Differential,NAD27,5600,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100354,SRTON058.63,River/Stream,,15060105,,,,,34.3286666,-111.0930550,,,,GPS Code (Pseudo Range) Differential,NAD27,5280,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100357,SRTON055.09,River/Stream,,15060105,,,,,34.3002500,-111.0671666,,,,GPS Code (Pseudo Range) Differential,NAD27,5000,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100358,SRTON053.87,River/Stream,,15060105,,,,,34.2833333,-111.0701383,,,,GPS-Unspecified,NAD27,4960,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100359,SRTON056.59,River/Stream,,15060105,,,,,34.3104716,-111.0726666,,,,GPS Code (Pseudo Range) Differential,NAD27,5160,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100360,SRTON056.39,River/Stream,,15060105,,,,,34.3079716,-111.0716666,,,,GPS Code (Pseudo Range) Differential,NAD27,5120,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100362,SRCRS004.43,River/Stream,,15060105,,,,,34.3198883,-111.0119433,,,,GPS Code (Pseudo Range) Differential,NAD27,5860,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100364,SRCRS002.82,River/Stream,,15060105,,,,,34.3079716,-111.0331666,,,,GPS Code (Pseudo Range) Differential,NAD27,5640,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100365,SRCRS002.25,River/Stream,,15060105,,,,,34.3072766,-111.0410000,,,,GPS Code (Pseudo Range) Differential,NAD27,5600,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100370,SRCYN046.07,River/Stream,,15060103,,,,,34.2625000,-110.7973883,,,,GPS Code (Pseudo Range) Differential,NAD27,6360,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100381,UGSFR151.22,River/Stream,,15040004,,,,,33.8320000,-109.1085266,,,,GPS Code (Pseudo Range) Differential,NAD27,7960,ft,,,Topographic Map Interpolation,NGVD29,US,04,001,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100382,UGSFR006.42,River/Stream,,15040004,,,,,33.0078600,-109.3150550,,,,GPS Code (Pseudo Range) Differential,NAD27,3435,ft,,,Topographic Map Interpolation,NGVD29,US,04,011,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100397,BWTRT002.43,River/Stream,,15030201,,,,,34.9467500,-113.6160000,,,,GPS Code (Pseudo Range) Differential,NAD27,2740,ft,,,Topographic Map Interpolation,NGVD29,US,04,015,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100398,UGBLR008.19,River/Stream,,15040004,,,,,33.2921100,-109.1946666,,,,GPS Code (Pseudo Range) Differential,NAD27,4160,ft,,,Topographic Map Interpolation,NGVD29,US,04,011,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100399,BWSMR026.08,River/Stream,,15030203,,,,,34.3667766,-113.1926933,,,,GPS Code (Pseudo Range) Differential,NAD27,1760,ft,,,Topographic Map Interpolation,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100400,BWBSR034.68,River/Stream,,15030201,,,,,34.6634166,-113.5797216,,,,GPS Code (Pseudo Range) Differential,NAD27,1840,ft,,,Topographic Map Interpolation,NGVD29,US,04,015,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100455,CLGLR010.53,River/Stream,,15070201,,,,,32.7608333,-114.4197216,5,,,Interpolation-Map,NAD27,139,ft,,,Topographic Map Interpolation,NGVD29,US,04,027,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100463,MGHSR058.80,River/Stream,,15070103,,,,,34.0451383,-112.7093883,5,,,Interpolation-Map,NAD27,2236,ft,,,Other,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100464,MGHSR085.79,River/Stream,,15070103,,,,,34.2333333,-112.5452766,,,,GPS Code (Pseudo Range) Differential,NAD27,3460,ft,,,Topographic Map Interpolation,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100474,VREVR034.80,River/Stream,,15060203,,,,,34.2992500,-111.3576933,,,,GPS Code (Pseudo Range) Differential,NAD27,4500,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100477,VRVER103.60,River/Stream,,15060203,,,,,34.4789433,-111.7995550,,,,GPS Code (Pseudo Range) Differential,NAD27,2960,ft,,,Topographic Map Interpolation,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100487,VRVER164.63,River/Stream,,15060202,,,,,34.8952016,-112.2047233,,,,GPS Code (Pseudo Range) Differential,NAD27,3820,ft,,,Topographic Map Interpolation,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100497,VRWBV012.35,River/Stream,,15060202,,,,,34.6744433,-111.6713883,5,,,Interpolation-Map,NAD27,4020,ft,,,Topographic Map Interpolation,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100500,VRMUN000.27,River/Stream,,15060202,,,,,34.9119433,-111.7213883,5,,,Interpolation-Map,NAD27,4640,ft,,,Topographic Map Interpolation,NGVD29,US,04,005,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100571,SCPOT001.62,River/Stream,,15050301,,,,,31.4298333,-110.9601933,,,,GPS Code (Pseudo Range) Differential,NAD27,0,ft,,,Other,Unknown,US,04,023,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100708,UGSFR019.04,River/Stream,,15040004,,,,,33.1322216,-109.2827766,,,,GPS-Unspecified,NAD27,3600,ft,,,Topographic Map Interpolation,NGVD29,US,04,011,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100727,SRPNL003.79,River/Stream,,15060103,,,,,33.5730550,-110.9005550,,,,Unknown,NAD27,2740,ft,,,Other,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100729,UGGLR448.61,River/Stream,,15040005,,,,,32.8694433,-109.5111100,5,,,Interpolation-Map,NAD27,3059,ft,,,Other,NGVD29,US,04,009,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100734,MGGLR167.44,River/Stream,,15070101,,,,,33.2291666,-112.7666666,,,,Unknown,NAD27,0,ft,,,Other,Unknown,US,04,013,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100738,VRVER150.65,River/Stream,,15060202,,,,,34.8513883,-112.0652766,,,,Unknown,NAD27,3500,ft,,,Other,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100739,VREVR002.62,River/Stream,,15060203,,,,,34.2763883,-111.6380550,,,,Unknown,NAD27,2500,ft,,,Other,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100740,VRVER053.21,River/Stream,,15060203,,,,,34.0730550,-111.7155550,,,,Unknown,NAD27,2029,ft,,,Other,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100742,CLCLR195.22,River/Stream,,15030104,,,,,34.2955550,-114.1394433,,,,Unknown,NAD27,300,ft,,,Other,NGVD29,US,04,012,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100743,CGCLR698.93,River/Stream,,14070006,,,,,36.8647216,-111.5875000,,,,Unknown,NAD27,3106,ft,,,Other,NGVD29,US,04,005,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100744,CLCLR023.30,River/Stream,,15030107,,,,,32.7186100,-114.7180550,,,,Unknown,NAD27,0,ft,,,Other,Unknown,US,04,027,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100745,SRSLR107.43,River/Stream,,15060103,,,,,33.6194433,-110.9208333,,,,Unknown,NAD27,2177,ft,,,Other,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100746,SRSLR051.32,River/Stream,,15060106,,,,,33.5527766,-111.5758333,,,,Unknown,NAD27,1370,ft,,,Other,NGVD29,US,04,013,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100926,VROAK031.38,River/Stream,,15060202,,,,,34.8244433,-111.8055550,,,,Unknown,NAD27,4000,ft,,,Other,NGVD29,US,04,025,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100929,SRTON057.70,River/Stream,,15060105,,,,,34.3178333,-111.0866666,,,,GPS-Unspecified,NAD27,5280,ft,,,Topographic Map Interpolation,NGVD29,US,04,007,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101864,VROAK049.28,River/Stream,,15060202,,,,,35.0090133,-111.7354216,,,,GPS-Unspecified,NAD27,5470,ft,,,Topographic Map Interpolation,NGVD29,US,04,005,,,,,,,,,,STORET
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-102316,BWBWR038.52,River/Stream,,15030204,,,,,34.2310250,-113.6097300,,,,GPS-Unspecified,NAD27,1120,ft,,,Topographic Map Interpolation,NGVD29,US,04,012,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-MGAZCX12BBC,ARIZONA CANAL - NORTH OF PARK EAST OF HAYDEN ROAD,Canal Irrigation,,15060106,,,,,33.5356944000,-111.9075000000,0,,,GPS-Unspecified,NAD83,1250,ft,,,Other,NAVD88,US,04,013,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-MGAZCX26CCA,ARIZONA CANAL - BELOW DEER VALLEY WWTP,Canal Irrigation,,15070102,,,,,33.5710106000,-112.1306839000,0,,,Interpolation-Map,NAD83,1235,ft,,,Other,NAVD88,US,04,013,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRCRS000.08,CHRISTOPHER CREEK - ABOVE TONTO CREEK AND BELOW BOX CANYON,River/Stream,,15060105,,,,,34.3107878000,-111.0721575000,0,,,Interpolation-Map,NAD83,,,,,,,US,04,007,,,,,,,,,,STORET
