OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-OH,USGS Ohio Water Science Center,USGS-03270000,Mad River near Dayton OH,Stream,,05080001,635,sq mi,635,sq mi,39.79728106000000,-84.0885480000000,,1,seconds,Interpolated from MAP.,NAD83,776.26,feet,.09,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,057,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03271350,Great Miami River at West Carrollton OH,Stream,,05080002,2647,sq mi,,,39.67450324000000,-84.2616079900000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,113,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03271600,Great Miami River near Miamisburg OH,Stream,,05080002,2715,sq mi,,,39.61089180000000,-84.2910523000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,113,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03272010,Twin Creek at Germantown OH,Stream,,05080002,275,sq mi,,,39.62283454000000,-84.3924445000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,113,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03272100,Great Miami River at Middletown OH,Stream,,05080002,3134,sq mi,,,39.51988610000000,-84.4126778000000,,.1,seconds,Interpolated from MAP.,NAD83,625.08,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,017,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03272400,Great Miami River near Middletown OH,Stream,,05080002,3280,sq mi,,,39.42950164000000,-84.4763334000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,017,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03274000,Great Miami River at Hamilton OH,Stream,,05080002,3630,sq mi,3630,sq mi,39.39116740000000,-84.5721690000000,,1,seconds,Interpolated from MAP.,NAD83,499.19,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03274050,Great Miami River near Hamilton OH,Stream,,05080002,3667,sq mi,,,39.33338958000000,-84.6116138000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,017,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03274600,Great Miami River at New Baltimore OH,Stream,,05080002,3814,sq mi,3814,sq mi,39.26311188000000,-84.6677253000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,061,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-03276600,Great Miami River at Elizabethtown OH,Stream,,05080002,5356,sq mi,,,39.15311270000000,-84.7938385000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,061,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04178000,St Joseph River near Newville IN,Stream,,04100003,610,sq mi,,,41.38560609000000,-84.8016259000000,,1,seconds,Interpolated from MAP.,NAD83,794.75,feet,.02,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04181049,St Marys River at Walcot Street at Willshire OH,Stream,,04100004,386,sq mi,,,40.74888889000000,-84.7891667000000,,1,seconds,Interpolated from Digital MAP.,NAD83,774.33,feet,.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,161,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04183500,Maumee River at Antwerp OH,Stream,,04100005,2129,sq mi,,,41.19893889000000,-84.7444033000000,,1,seconds,Interpolated from MAP.,NAD83,689.8,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,125,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04183979,Platter Creek near Sherwood OH,Stream,,04100005,19.5,sq mi,,,41.26694444000000,-84.5919444000000,,1,seconds,Interpolated from Digital MAP.,NAD83,690.18,feet,.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04184100,Maumee River at Defiance OH,Stream,,04100005,2316,sq mi,,,41.27866018000000,-84.3852249000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04184500,Bean Creek at Powers OH,Stream,,04100006,206,sq mi,,,41.65949510000000,-84.2491148000000,,1,seconds,Interpolated from MAP.,NAD83,709.43,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,051,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04185000,Tiffin River at Stryker OH,Stream,,04100006,410,sq mi,410,sq mi,41.50449567000000,-84.4296719000000,,1,seconds,Interpolated from MAP.,NAD83,684.31,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,171,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04185300,Tiffin River at Evansport OH,Stream,,04100006,541,sq mi,,,41.42727276000000,-84.3893934000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04185318,Tiffin River near Evansport OH,Stream,,04100006,563,sq mi,,,41.38250000000000,-84.4161111000000,,1,seconds,Interpolated from MAP.,NAD83,657.75,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04185935,Auglaize River near Kossuth OH,Stream,,04100007,201,sq mi,,,40.68583330000000,-84.2655556000000,,1,seconds,Interpolated from Digital MAP.,NAD83,799.58,feet,.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,003,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04186500,Auglaize River near Fort Jennings OH,Stream,,04100007,332,sq mi,332,sq mi,40.94866170000000,-84.2660590000000,,1,seconds,Interpolated from MAP.,NAD83,712.99,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,137,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04187500,Ottawa River at Allentown OH,Stream,,04100007,160,sq mi,,,40.75505064000000,-84.1946727000000,,1,seconds,Interpolated from MAP.,NAD83,789.14,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,003,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04188100,Ottawa River near Kalida OH,Stream,,04100007,350,sq mi,,,40.99032870000000,-84.2266132000000,,1,seconds,Interpolated from MAP.,NAD83,700.82,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,137,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04188200,Auglaize River at Cloverdale OH,Stream,,04100007,713,sq mi,,,41.01893920000000,-84.2888360000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,137,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04188496,Eagle Creek above Findlay OH,Stream,,04100008,51.0,sq mi,,,40.97922030000000,-83.6532653000000,,.5,seconds,Differentially corrected Global Positioning System.,NAD83,784.88,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,063,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04189000,Blanchard River near Findlay OH,Stream,,04100008,346,sq mi,346,sq mi,41.05588646000000,-83.6879889000000,,1,seconds,Interpolated from MAP.,NAD83,753.76,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,063,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04190000,Blanchard River near Dupont OH,Stream,,04100008,756,sq mi,,,41.04143930000000,-84.2268905000000,,1,seconds,Interpolated from Digital MAP.,NAD83,687.09,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,137,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04191058,Little Auglaize River at Melrose OH,Stream,,04100007,401,sq mi,,,41.09194444000000,-84.4075000000000,,1,seconds,Interpolated from Digital MAP.,NAD83,674.23,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,125,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04191444,Little Flatrock Creek near Junction OH,Stream,,04100007,15.3,sq mi,,,41.18555556000000,-84.4955556000000,,1,seconds,Interpolated from Digital MAP.,NAD83,696.09,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,125,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04191500,Auglaize River near Defiance OH,Stream,,04100007,2318,sq mi,2318,sq mi,41.23754895000000,-84.3991137000000,,1,seconds,Interpolated from MAP.,NAD83,659.00,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04192500,Maumee River near Defiance OH,Stream,,04100009,5545,sq mi,5545,sq mi,41.29199280000000,-84.2810573000000,,1,seconds,Interpolated from MAP.,NAD83,657.86,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04193490,Maumee River near Waterville OH,Stream,,04100009,6313,sq mi,6313,sq mi,41.47616368000000,-83.7388261000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,173,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04193500,Maumee River at Waterville OH,Stream,,04100009,6330,sq mi,6330,sq mi,41.50005260000000,-83.7127145000000,,1,seconds,Interpolated from MAP.,NAD83,595.25,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,095,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04194002,Swan Creek at Champion Street at Toledo OH,Stream,,04100009,201,sq mi,,,41.63305556000000,-83.5819444000000,,1,seconds,Interpolated from Digital MAP.,NAD83,561.24,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,39,095,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04194010,Maumee River at Craig Bridge at Toledo OH,Stream,,04100009,6604,sq mi,,,41.66282676000000,-83.5079887000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,095,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04194022,Maumee River at Toledo OSEAS Term Dck at Toledo OH,Stream,,04100009,,,,,41.68504827000000,-83.4763216000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,095,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04194023,Maumee River at Mouth at Toledo OH,Stream,,04100009,6608,sq mi,,,41.69338140000000,-83.4721550000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,095,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04194024,Maumee River at Buoy 49 at Toledo OH,Stream,,04100010,6609,sq mi,,,41.69421466000000,-83.4660437000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,095,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04194030,Maumee River at C & O Dock at Toledo OH,Stream,,04100010,,,,,41.69615900000000,-83.4607658000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,095,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04194310,Middle Branch Portage River near Portage OH,Stream,,04100010,217,sq mi,,,41.33866347000000,-83.5527086000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,173,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04195500,Portage River at Woodville OH,Stream,,04100010,428,sq mi,428,sq mi,41.44949600000000,-83.3613156000000,,1,seconds,Interpolated from MAP.,NAD83,613.99,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,143,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04195600,Portage River at Railroad Bridge at Woodville OH,Stream,,04100010,428,sq mi,,,41.44949600000000,-83.3579821000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,143,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04196500,Sandusky River near Upper Sandusky OH,Stream,,04100011,298,sq mi,,,40.85061194000000,-83.2563084000000,,1,seconds,Interpolated from MAP.,NAD83,791.98,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,175,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04196800,Tymochtee Creek at Crawford OH,Stream,,04100011,229,sq mi,229.00,sq mi,40.92283320000000,-83.3488116000000,,1,seconds,Interpolated from MAP.,NAD83,785.72,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,175,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04196990,Sandusky River at St Johns Bridge near Mexico OH,Stream,,04100011,771,sq mi,,,41.03033325000000,-83.2154753900000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,147,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04197100,Honey Creek at Melmore OH,Stream,,04100011,149,sq mi,149,sq mi,41.02227800000000,-83.1096382000000,,1,seconds,Interpolated from MAP.,NAD83,816.21,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,147,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04198000,Sandusky River near Fremont OH,Stream,,04100011,1251,sq mi,1251,sq mi,41.30783070000000,-83.1588088000000,,1,seconds,Interpolated from MAP.,NAD83,625.06,feet,.10,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,143,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04198005,Sandusky River below Fremont OH,Stream,,04100011,1264,sq mi,,,41.37005236000000,-83.1026963000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,143,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04198055,West Branch Huron River near Willard OH,Stream,,04100012,86.0,sq mi,,,41.09116580000000,-82.6510103800000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,077,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04199000,Huron River at Milan OH,Stream,,04100012,371,sq mi,371,sq mi,41.30088520000000,-82.6082326000000,,1,seconds,Interpolated from MAP.,NAD83,572.61,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,043,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04199100,Huron River below Milan OH,Stream,,04100012,385,sq mi,,,41.33505075000000,-82.5771195000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,043,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04199500,Vermilion River near Vermilion OH,Stream,,04100012,262,sq mi,,,41.38199000000000,-82.3168273000000,,1,seconds,Interpolated from MAP.,NAD83,594.51,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,093,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04199900,East Branch Black River at Grafton OH,Stream,,04110001,170,sq mi,,,41.26421930000000,-82.0607008000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,093,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04200400,West Branch Black River near Elyria OH,Stream,,04110001,170,sq mi,,,41.33615930000000,-82.1207049900000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,093,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04200500,Black River at Elyria OH,Stream,,04110001,396,sq mi,396,sq mi,41.38032368000000,-82.1045927900000,,1,seconds,Interpolated from MAP.,NAD83,620.09,feet,.10,feet,Level or other surveyed method.,NAVD88,US,39,093,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04200550,Black River below Elyria OH,Stream,,04110001,412,sq mi,,,41.41171090000000,-82.0957034000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,093,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04201555,Rocky River above STP near Lakewood OH,Stream,,04110001,291,sq mi,,,41.46949236000000,-81.8315253000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,035,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04206000,Cuyahoga River at Old Portage OH,Stream,,04110002,404,sq mi,404,sq mi,41.13561120000000,-81.5470622000000,,1,seconds,Interpolated from MAP.,NAD83,739.35,feet,.11,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,153,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04207100,Tinkers Creek at Twinsburg OH,Stream,,04110002,48.4,sq mi,,,41.31144410000000,-81.4367794000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,153,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04207300,Tinkers Creek near Independence OH,Stream,,04110002,96.0,sq mi,,,41.36505369000000,-81.6087348000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,035,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04208000,Cuyahoga River at Independence OH,Stream,,04110002,707,sq mi,707,sq mi,41.39533087000000,-81.6298478000000,,1,seconds,Interpolated from MAP.,NAD83,582.66,feet,.11,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,035,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04208503,Cuyahoga R at Lower Harvard Brdg in Cleveland OH,Stream,,04110002,786,sq mi,,,41.44755180000000,-81.6845740000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,035,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04208504,Cuyahoga River near Newburgh Heights OH,Stream,,04110002,788,sq mi,788,sq mi,41.46255164000000,-81.6809630000000,,1,seconds,Interpolated from MAP.,NAD83,502.41,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,035,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04208505,Cuyahoga River at Dupont Intake in Cleveland OH,Stream,,04110002,794,sq mi,,,41.47755155000000,-81.6701294000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,035,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04208506,Cuyahoga River at W 3rd St. Bridge in Cleveland OH,Stream,,04110002,798,sq mi,,,41.48810680000000,-81.6851303000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,035,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04208690,Euclid Creek near Euclid OH,Stream,,04110003,22.6,sq mi,,,41.57449420000000,-81.5473444000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,035,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04209000,Chagrin River at Willoughby OH,Stream,,04110003,246,sq mi,246,sq mi,41.63088100000000,-81.4034454900000,,1,seconds,Interpolated from MAP.,NAD83,583.02,feet,.11,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,085,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04211820,Grand River at Harpersfield OH,Stream,,04110004,552,sq mi,,,41.75533267000000,-80.9484262900000,24000,1,seconds,Interpolated from MAP.,NAD83,740.00,feet,10,feet,Interpolated from topographic map.,NAVD88,US,39,007,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04212100,Grand River near Painesville OH,Stream,,04110004,685,sq mi,685,sq mi,41.71893390000000,-81.2278789000000,,1,seconds,Interpolated from MAP.,NAD83,595.51,feet,.11,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,085,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04212200,Grand River at Painesville OH,Stream,,04110004,701,sq mi,701,sq mi,41.73587688000000,-81.2662135000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,085,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04212500,Ashtabula River near Ashtabula OH,Stream,,04110003,121,sq mi,,,41.85560920000000,-80.7620297000000,,1,seconds,Interpolated from MAP.,NAD83,612.5,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,007,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04212700,Ashtabula River at Ashtabula OH,Stream,,04110003,136,sq mi,,,41.90005285000000,-80.7953651000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,007,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-04213000,Conneaut Creek at Conneaut OH,Stream,,04120101,175,sq mi,175,sq mi,41.92699898000000,-80.6039659000000,,1,seconds,Interpolated from MAP.,NAD83,609.31,feet,.11,feet,Differentially corrected Global Positioning System.,NAVD88,US,39,007,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393944084120700,"Holes Ck in Huffman Park at Kettering, OH",Stream,,05080002,19.0,sq mi,,,39.66228140000000,-84.2018837000000,,1,seconds,Interpolated from MAP.,NAD83,770,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,113,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-395355084173600,"Stillwater R. on Martindale R. nr..Union, OH",Stream,,05080001,646,sq mi,,,39.89866616000000,-84.2932784000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,113,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-395457084095100,"Great Miami R. nr Vandalia, OH",Stream,,05080001,1142,sq mi,,,39.91589000000000,-84.1641075000000,24000,1,seconds,Interpolated from MAP.,NAD83,790,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,113,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-411605084240800,Unnamed trib abv wetland nr Winn Rd nr Defiance OH,Stream,,04100007,,,,,41.26805556000000,-84.4022222000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-411606084240800,Diversion to wetland nr Winn Rd nr Defiance OH,Stream: Ditch,,04100007,,,,,41.26833330000000,-84.4022222000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-411607084241200,Inflow to wetland nr Winn Rd nr Defiance OH,Stream: Ditch,,04100007,,,,,41.26861110000000,-84.4033333000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,39,039,,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-411610084240800,Wetland outflow near Winn Rd near Defiance OH,Stream: Ditch,,04100007,,,,,41.26944444000000,-84.4022222000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,39,039,,,,,,,,,,NWIS
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_BORU,Boston Run,River/Stream,Station is located on Boston Run  a tributary of the Cuyahoga River.,04110002,,,,,41.2449197000,-81.5444682000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,697,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_BRCR,Brandywine Creek,River/Stream,Station is located on Brandywine Creek  a tributary of the Cuyahoga River.,04110002,,,,,41.2856847000,-81.5623889000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,640,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_BRRO,Unnamed Intermittent Creek Running Alongside Brookside Road,River/Stream,"Station is located on the unnamed, intermittent stream that runs alongside Brookside Road.  It is a tributary of the Cuyahoga River.",04110002,,,,,41.3600547000,-81.6116800000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,613,ft,,,Topographic Map Interpolation,NGVD29,US,39,035,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_CHCR,Chippewa Creek,River/Stream,Station is located on Chippewa Creek  a tributary of the Cuyahoga River.,04110002,,,,,41.3170425000,-81.5921286000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,632,ft,,,Topographic Map Interpolation,NGVD29,US,39,035,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_CMAC,Central Maintenance Area Creek,River/Stream,Station is located on the creek that runs through the Central Maintenance Area.  It is a tributary of the Cuyahoga River.,04110002,,,,,41.3070894000,-81.5857583000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,630,ft,,,Topographic Map Interpolation,NGVD29,US,39,035,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_CORU,Columbia Run,River/Stream,Station is located on Columbia Run  a tributary of the Cuyahoga River.,04110002,,,,,41.2747725000,-81.5687114000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,660,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_DIRU,Dickerson Run,River/Stream,Station is located on Dickerson Run  a tributary of the Cuyahoga River.,04110002,,,,,41.2178783000,-81.5519719000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,713,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_FURU,Furnace Run,River/Stream,Station is located on Furnace Run  a tributary of the Cuyahoga River.,04110002,,,,,41.2013250000,-81.5741580000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,721,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
